node,height,label,recvUnixMs
node6,804,b1,1781221992698
node6,804,b1,1781221992700
node6,804,b1,1781221992700
node6,804,b1,1781221992711
node6,804,b1,1781221992711
node6,804,b2,1781221992712
node6,804,b1,1781221992716
node6,804,b2,1781221992717
node6,804,b2,1781221992727
node6,804,b2,1781221992743
node6,804,b1,1781221992916
node6,804,b1,1781221992920
node6,804,b1,1781221992924
node6,972,b1,1781222089148
node6,972,b1,1781222089151
node6,1140,b1,1781222186796
node6,1140,b1,1781222186801
node6,1140,b1,1781222186801
node6,1140,b1,1781222186805
node6,1140,b1,1781222186806
node6,1140,b1,1781222186807
node6,1140,b1,1781222186808
node6,1140,b1,1781222186807
node6,1140,b2,1781222186816
node6,1140,b2,1781222186831
node6,1140,b1,1781222187046
node6,1308,b1,1781222281649
node6,1308,b1,1781222281653
node6,1476,b1,1781222376404
node6,1476,b1,1781222376406
node6,1644,b1,1781222467175
node6,1812,b1,1781222547849
